Time,WM1,WM2,WM3,WM4,WM5
09:51:33.134,0,0,0,0,0
09:51:33.640,0,0,0,0,0
09:51:33.640,1,0,0,0,0
09:51:34.149,1,0,0,0,0
09:51:34.149,0,0,0,0,0
09:51:34.657,0,0,0,0,0
09:51:34.657,1,0,0,0,0
09:51:35.166,1,0,0,0,0
09:51:35.166,0,0,0,0,0
09:51:35.671,0,0,0,0,0
09:51:35.671,1,0,0,0,0
09:51:36.198,1,0,0,0,0
09:51:36.198,0,0,0,0,0
09:51:36.716,0,0,0,0,0
09:51:36.716,1,0,0,0,0
09:51:37.224,1,0,0,0,0
09:51:37.224,0,0,0,0,0
09:51:37.728,0,0,0,0,0
09:51:37.728,1,0,0,0,0
09:51:38.229,1,0,0,0,0
09:51:38.229,0,0,0,0,0
09:51:38.742,0,0,0,0,0
09:51:38.742,1,0,0,0,0
09:51:39.252,1,0,0,0,0
09:51:39.252,0,0,0,0,0
09:51:39.752,0,0,0,0,0
09:51:39.752,1,0,0,0,0
09:51:40.271,1,0,0,0,0
09:51:40.271,0,0,0,0,0
09:51:40.771,0,0,0,0,0
09:51:40.771,1,0,0,0,0
09:51:41.275,1,0,0,0,0
09:51:41.275,0,0,0,0,0
09:51:41.783,0,0,0,0,0
09:51:41.783,1,0,0,0,0
09:51:42.295,1,0,0,0,0
09:51:42.295,0,0,0,0,0
09:51:42.804,0,0,0,0,0
09:51:42.804,1,0,0,0,0
09:51:43.313,1,0,0,0,0
09:51:43.313,0,0,0,0,0
09:51:43.822,0,0,0,0,0
09:51:43.822,1,0,0,0,0
09:51:44.331,1,0,0,0,0
09:51:44.331,0,0,0,0,0
09:51:44.838,0,0,0,0,0
09:51:44.838,1,0,0,0,0
09:51:45.348,1,0,0,0,0
09:51:45.348,0,0,0,0,0
09:51:45.857,0,0,0,0,0
09:51:45.857,1,0,0,0,0
09:51:46.361,1,0,0,0,0
09:51:46.361,0,0,0,0,0
09:51:46.874,0,0,0,0,0
09:51:46.874,1,0,0,0,0
09:51:47.383,1,0,0,0,0
09:51:47.383,0,0,0,0,0
09:51:47.890,0,0,0,0,0
09:51:47.890,1,0,0,0,0
09:51:48.398,1,0,0,0,0
09:51:48.398,0,0,0,0,0
09:51:48.910,0,0,0,0,0
09:51:48.910,1,0,0,0,0
09:51:49.419,1,0,0,0,0
09:51:49.419,0,0,0,0,0
09:51:49.926,0,0,0,0,0
09:51:49.926,1,0,0,0,0
09:51:50.434,1,0,0,0,0
09:51:50.434,0,0,0,0,0
09:51:50.943,0,0,0,0,0
09:51:50.943,1,0,0,0,0
09:51:51.467,1,0,0,0,0
09:51:51.467,0,0,0,0,0
09:51:51.977,0,0,0,0,0
09:51:51.977,1,0,0,0,0
09:51:52.484,1,0,0,0,0
09:51:52.484,0,0,0,0,0
09:51:52.994,0,0,0,0,0
09:51:52.994,1,0,0,0,0
09:51:53.501,1,0,0,0,0
09:51:53.501,0,0,0,0,0
09:51:54.009,0,0,0,0,0
09:51:54.009,1,0,0,0,0
09:51:54.518,1,0,0,0,0
